"namePlayer","idGame","slugTeam","totalPlusMinus","totalSecs"
"Erick Green","21401213","DEN",5,2096
"Erick Green","21401229","DEN",5,1618
"Ersan Ilyasova","21400638","MIL",5,1043
"Ersan Ilyasova","21400929","MIL",5,1431
"Evan Fournier","21400262","ORL",5,2281
"Evan Fournier","21400343","ORL",5,2321
"Evan Fournier","21400485","ORL",5,1706
"Evan Turner","21400829","BOS",5,2139
"Festus Ezeli","21400068","GSW",5,591
"Festus Ezeli","21400275","GSW",5,110
"Festus Ezeli","21400973","GSW",5,1014
"Francisco Garcia","21400217","HOU",5,973
"Francisco Garcia","21400268","HOU",5,1254
"Furkan Aldemir","21400654","PHI",5,1183
"Furkan Aldemir","21400804","PHI",5,215
"Furkan Aldemir","21400953","PHI",5,529
"Furkan Aldemir","21401075","PHI",5,720
"Furkan Aldemir","21401092","PHI",5,1593
"Garrett Temple","21400132","WAS",5,1369
"Garrett Temple","21400719","WAS",5,1584
"Gary Harris","21400259","DEN",5,392
"Gary Harris","21400354","DEN",5,811
"Gary Harris","21400471","DEN",5,1081
"Gary Harris","21400594","DEN",5,84
"Gary Neal","21400071","CHA",5,1946
"Gary Neal","21400742","CHA",5,1206
"George Hill","21400946","IND",5,1521
"George Hill","21401032","IND",5,1937
"Gerald Green","21400141","PHX",5,1706
"Gerald Green","21400290","PHX",5,1447
"Gerald Green","21400784","PHX",5,664
"Gerald Henderson","21401137","CHA",5,1788
"Giannis Antetokounmpo","21400049","MIL",5,1035
"Giannis Antetokounmpo","21400164","MIL",5,2875
"Giannis Antetokounmpo","21401221","MIL",5,1712
"Gigi Datome","21400954","BOS",5,596
"Gigi Datome","21400969","BOS",5,421
"Gigi Datome","21401095","BOS",5,1095
"Gigi Datome","21401129","BOS",5,525
"Glen Davis","21400674","LAC",5,620
"Glen Davis","21400690","LAC",5,537
"Glen Davis","21401122","LAC",5,697
"Glenn Robinson III","21400498","MIN",5,113
"Glenn Robinson III","21401102","PHI",5,1512
"Glenn Robinson III","21401151","PHI",5,299
"Goran Dragic","21400246","PHX",5,2455
"Goran Dragic","21400337","PHX",5,1921
"Goran Dragic","21401024","MIA",5,2080
"Gordon Hayward","21400204","UTA",5,2131
"Gordon Hayward","21400412","UTA",5,2178
"Gordon Hayward","21400638","UTA",5,2114
"Gordon Hayward","21400780","UTA",5,2336
"Gorgui Dieng","21400321","MIN",5,1314
"Gorgui Dieng","21400407","MIN",5,1975
"Greg Monroe","21400265","DET",5,1904
"Greg Monroe","21400347","DET",5,1926
"Greg Monroe","21400903","DET",5,2193
"Greg Smith","21400503","DAL",5,584
"Greg Smith","21400922","DAL",5,128
"Greivis Vasquez","21400990","TOR",5,1482
"Harrison Barnes","21400196","GSW",5,1402
"Harrison Barnes","21400224","GSW",5,1713
"Harrison Barnes","21400262","GSW",5,1968
"Harrison Barnes","21400960","GSW",5,1363
"Hassan Whiteside","21400388","MIA",5,934
"Hassan Whiteside","21400429","MIA",5,475
"Hassan Whiteside","21400598","MIA",5,887
"Hassan Whiteside","21400657","MIA",5,1477
"Hedo Turkoglu","21400252","LAC",5,585
"Henry Sims","21400270","PHI",5,1518
"Henry Walker","21400842","MIA",5,1995
"Hollis Thompson","21400249","PHI",5,1735
"Hollis Thompson","21400825","PHI",5,1561
"Hollis Thompson","21400914","PHI",5,650
"Ian Clark","21401070","UTA",5,835
"Ian Clark","21401134","DEN",5,51
"Ian Mahinmi","21400230","IND",5,1155
"Ian Mahinmi","21400260","IND",5,904
"Ian Mahinmi","21401073","IND",5,1228
"Ian Mahinmi","21401165","IND",5,1212
"Ian Mahinmi","21401197","IND",5,1261
"Iman Shumpert","21400854","CLE",5,1874
"Iman Shumpert","21400883","CLE",5,1466
"Iman Shumpert","21400924","CLE",5,1168
"Iman Shumpert","21401023","CLE",5,1419
"Isaiah Canaan","21400904","PHI",5,2496
"Isaiah Canaan","21401006","PHI",5,1311
"Ish Smith","21400424","OKC",5,864
"J.J. Barea","21400046","DAL",5,807
"J.J. Barea","21400146","DAL",5,1131
"J.J. Barea","21400660","DAL",5,735
"J.J. Barea","21400797","DAL",5,2071
"J.J. Barea","21400996","DAL",5,1060
"J.J. Barea","21401171","DAL",5,974
"Jae Crowder","21400510","BOS",5,1531
"Jae Crowder","21400919","BOS",5,2220
"JaKarr Sampson","21400357","PHI",5,399
"Jamal Crawford","21400534","LAC",5,1058
"Jamal Crawford","21400607","LAC",5,1723
"Jamal Crawford","21400690","LAC",5,2381
"James Harden","21400217","HOU",5,2249
"James Harden","21400930","HOU",5,2190
"James Harden","21401048","HOU",5,2585
"James Johnson","21400507","TOR",5,1550
"James Jones","21400466","CLE",5,1538
"James Jones","21400523","CLE",5,629
"James Young","21400563","BOS",5,571
"James Young","21401221","BOS",5,1467
"Jared Cunningham","21400443","LAC",5,102
"Jared Dudley","21400253","MIL",5,1189
"Jared Dudley","21400312","MIL",5,1461
"Jared Sullinger","21400432","BOS",5,1900
"Jared Sullinger","21400496","BOS",5,2148
"Jarrett Jack","21400060","BKN",5,1438
"Jarrett Jack","21400421","BKN",5,2287
"Jarrett Jack","21400746","BKN",5,2532
"Jarrett Jack","21400916","BKN",5,2474
"Jarrett Jack","21400978","BKN",5,1609
"Jason Maxiell","21400041","CHA",5,871
"Jason Maxiell","21400600","CHA",5,948
"Jason Smith","21400393","NYK",5,1044
"Jason Terry","21400188","HOU",5,1501
"Jason Terry","21400667","HOU",5,1245
"Jason Terry","21401125","HOU",5,1740
"Jason Thompson","21400621","SAC",5,1702
"Jeff Ayres","21400249","SAS",5,736
"Jeff Ayres","21400322","SAS",5,1152
"Jeff Green","21400086","BOS",5,2080
"Jeff Green","21400630","MEM",5,1567
"Jeff Teague","21400602","ATL",5,2165
"Jeff Teague","21400642","ATL",5,1808
"Jeff Teague","21400697","ATL",5,2028
"Jeff Teague","21401217","ATL",5,1361
"Jeff Withey","21400208","NOP",5,554
"Jerami Grant","21400384","PHI",5,668
"Jerami Grant","21400726","PHI",5,1131
"Jeremy Evans","21400338","UTA",5,369
"Jeremy Lamb","21400078","OKC",5,2483
"Jeremy Lamb","21400277","OKC",5,1775
"Jeremy Lin","21400169","LAL",5,1807
"Jeremy Lin","21400905","LAL",5,1742
"Jerome Jordan","21400403","BKN",5,675
"Jerryd Bayless","21400031","MIL",5,1246
"Jerryd Bayless","21400049","MIL",5,1185
"Jerryd Bayless","21400792","MIL",5,295
"Jimmer Fredette","21400192","NOP",5,506
"Jimmy Butler","21400419","CHI",5,2281
"Jimmy Butler","21400785","CHI",5,1325
"Jimmy Butler","21400877","CHI",5,1302
"JJ Hickson","21400142","DEN",5,740
"JJ Hickson","21400378","DEN",5,1253
"JJ Hickson","21400398","DEN",5,1238
"JJ Hickson","21400471","DEN",5,1641
"JJ Hickson","21400581","DEN",5,1299
"JJ Redick","21400983","LAC",5,2297
"Joakim Noah","21400073","CHI",5,1837
"Joakim Noah","21400263","CHI",5,1905
"Joakim Noah","21400379","CHI",5,2010
"Joakim Noah","21400389","CHI",5,2023
"Joakim Noah","21400430","CHI",5,1643
"Joakim Noah","21401025","CHI",5,1941
"Jodie Meeks","21400487","DET",5,1507
"Jodie Meeks","21400823","DET",5,1384
"Joe Harris","21400809","CLE",5,369
"Joe Harris","21401124","CLE",5,229
"Joe Ingles","21400037","UTA",5,880
"Joe Ingles","21400066","UTA",5,788
"Joe Ingles","21400091","UTA",5,1410
"Joe Ingles","21400314","UTA",5,928
"Joe Ingles","21401152","UTA",5,1267
"Joe Johnson","21400421","BKN",5,2004
"Joe Johnson","21401032","BKN",5,1557
"Joel Anthony","21400453","DET",5,63
"Joel Anthony","21400980","DET",5,1284
"Joel Anthony","21401112","DET",5,1196
"Joel Freeland","21400107","POR",5,978
"Joel Freeland","21400138","POR",5,1088
"Joel Freeland","21400210","POR",5,743
"Joel Freeland","21400376","POR",5,767
"Joey Dorsey","21400536","HOU",5,572
"Joey Dorsey","21400735","HOU",5,1184
"Joey Dorsey","21400753","HOU",5,538
"Joey Dorsey","21401104","HOU",5,1227
"John Henson","21400479","MIL",5,1470
"John Henson","21400506","MIL",5,672
"John Henson","21400653","MIL",5,938
"John Henson","21400712","MIL",5,1614
"John Jenkins","21400697","ATL",5,281
"John Jenkins","21401176","ATL",5,303
"John Lucas III","21400951","DET",5,417
"John Wall","21400350","WAS",5,2146
"John Wall","21400633","WAS",5,2631
"John Wall","21400666","WAS",5,2543
"John Wall","21400920","WAS",5,2074
"Johnny O'Bryant III","21400434","MIL",5,1242
"Jon Leuer","21400630","MEM",5,369
"Jon Leuer","21400725","MEM",5,656
"Jon Leuer","21400901","MEM",5,353
"Jonas Jerebko","21400207","DET",5,823
"Jonas Jerebko","21401101","BOS",5,955
"Jonas Valanciunas","21400333","TOR",5,1631
"Jonas Valanciunas","21400387","TOR",5,1625
"Jonas Valanciunas","21401188","TOR",5,592
"Jordan Adams","21400693","MEM",5,720
"Jordan Clarkson","21400114","LAL",5,831
"Jordan Farmar","21400068","LAC",5,1193
"Jordan Hill","21400155","LAL",5,1857
"Jordan Hill","21400169","LAL",5,2082
"Josh McRoberts","21400195","MIA",5,1014
"Josh Smith","21400584","HOU",5,1152
"Josh Smith","21400832","HOU",5,1594
"Josh Smith","21400892","HOU",5,1464
"JR Smith","21400202","NYK",5,1121
"JR Smith","21400586","CLE",5,2191
"JR Smith","21400718","CLE",5,1532
"JR Smith","21400924","CLE",5,2126
"Jrue Holiday","21400181","NOP",5,1767
"Justin Hamilton","21400404","MIA",5,411
"Justin Hamilton","21400537","MIA",5,280
"Justin Hamilton","21400945","MIN",5,541
"Justin Holiday","21400275","GSW",5,110
"Justin Holiday","21400348","GSW",5,167
"Justin Holiday","21400582","GSW",5,789
"Jusuf Nurkic","21400115","DEN",5,398
"Jusuf Nurkic","21400687","DEN",5,1718
"Kawhi Leonard","21400624","SAS",5,1834
"Kawhi Leonard","21401001","SAS",5,2172
"Kelly Olynyk","21400006","BOS",5,1712
"Kelly Olynyk","21400445","BOS",5,1758
"Kelly Olynyk","21400919","BOS",5,1337
"Kelly Olynyk","21400940","BOS",5,1245
"Kelly Olynyk","21401129","BOS",5,1143
"Kelly Olynyk","21401164","BOS",5,1101
"Kemba Walker","21401112","CHA",5,1990
"Kendrick Perkins","21401037","CLE",5,119
"Kenneth Faried","21400482","DEN",5,2156
"Kent Bazemore","21400237","ATL",5,1319
"Kent Bazemore","21400568","ATL",5,1674
"Kent Bazemore","21400789","ATL",5,1416
"Kentavious Caldwell-Pope","21400076","DET",5,1822
"Kentavious Caldwell-Pope","21400903","DET",5,1467
"Kentavious Caldwell-Pope","21401131","DET",5,2106
"Kevin Durant","21400382","OKC",5,1123
"Kevin Durant","21400489","OKC",5,1880
"Kevin Garnett","21400164","BKN",5,1884
"Kevin Garnett","21400303","BKN",5,1131
"Kevin Garnett","21400902","MIN",5,1269
"Kevin Love","21400900","CLE",5,2015
"Kevin Love","21401148","CLE",5,1847
"Kevin Seraphin","21400977","WAS",5,1025
"Kevin Seraphin","21401063","WAS",5,1282
"Khris Middleton","21400253","MIL",5,1098
"Khris Middleton","21400506","MIL",5,1304
"Khris Middleton","21400792","MIL",5,1807
"Khris Middleton","21401143","MIL",5,2037
"Kirk Hinrich","21400053","CHI",5,1824
"Kirk Hinrich","21400579","CHI",5,1152
"KJ McDaniels","21400200","PHI",5,1643
"KJ McDaniels","21400761","PHI",5,1048
"Klay Thompson","21400907","GSW",5,2168
"Klay Thompson","21401059","GSW",5,1512
"Kobe Bryant","21400494","LAL",5,1988
"Kosta Koufos","21400412","MEM",5,1964
"Kosta Koufos","21400494","MEM",5,1133
"Kosta Koufos","21400837","MEM",5,1103
"Kostas Papanikolaou","21400240","HOU",5,1714
"Kostas Papanikolaou","21400380","HOU",5,1355
"Kyle Anderson","21400339","SAS",5,1260
"Kyle Anderson","21401223","SAS",5,24
"Kyle Korver","21400071","ATL",5,2708
"Kyle Korver","21400100","ATL",5,1998
"Kyle Korver","21401103","ATL",5,2017
"Kyle Lowry","21400304","TOR",5,2475
"Kyle Lowry","21400457","TOR",5,2263
"Kyle Lowry","21400619","TOR",5,2161
"Kyle Lowry","21401228","TOR",5,2222
"Kyle Singler","21400529","DET",5,1211
"Kyle Singler","21400971","OKC",5,1047
"Kyrie Irving","21400125","CLE",5,2432
"Kyrie Irving","21400599","CLE",5,2465
"Kyrie Irving","21400924","CLE",5,1536
"Kyrie Irving","21400964","CLE",5,2794
"LaMarcus Aldridge","21400194","POR",5,2235
"LaMarcus Aldridge","21400210","POR",5,2117
"LaMarcus Aldridge","21400604","POR",5,2321
"LaMarcus Aldridge","21400729","POR",5,2204
"Lance Thomas","21401205","NYK",5,1991
"Lavoy Allen","21400962","IND",5,862
"Leandro Barbosa","21400068","GSW",5,1063
"Leandro Barbosa","21401126","GSW",5,931
"LeBron James","21400658","CLE",5,2315
"Lorenzo Brown","21400959","MIN",5,75
"Lou Amundson","21400746","NYK",5,1350
"Lou Williams","21400052","TOR",5,1130
"Lou Williams","21400201","TOR",5,1530
"Lou Williams","21400400","TOR",5,1584
"Lou Williams","21400791","TOR",5,2033
"Lou Williams","21400900","TOR",5,1765
"Luis Scola","21400705","IND",5,1258
"Luis Scola","21400794","IND",5,1097
"Luke Babbitt","21400236","NOP",5,1063
"Luke Babbitt","21400336","NOP",5,1805
"Luke Babbitt","21400481","NOP",5,851
"Luke Ridnour","21400113","ORL",5,1497
"Luke Ridnour","21400882","ORL",5,492
"Luol Deng","21400007","MIA",5,1818
"Luol Deng","21400737","MIA",5,2065
"Luol Deng","21400955","MIA",5,2244
"Luol Deng","21401207","MIA",5,2381
"Marc Gasol","21400740","MEM",5,1975
"Marcin Gortat","21400083","WAS",5,1544
"Marcin Gortat","21400132","WAS",5,1580
"Marcus Morris Sr.","21400507","PHX",5,1285
"Marcus Morris Sr.","21400855","PHX",5,1372
"Marcus Thornton","21400673","BOS",5,1167
"Marcus Thornton","21400944","PHX",5,176
"Mario Chalmers","21400085","MIA",5,1134
"Mario Chalmers","21400422","MIA",5,2312
"Mario Chalmers","21401064","MIA",5,2207
"Markel Brown","21401005","BKN",5,1683
"Markieff Morris","21400141","PHX",5,1433
"Markieff Morris","21400596","PHX",5,1947
"Marreese Speights","21400182","GSW",5,961
"Martell Webster","21400759","WAS",5,389
"Martell Webster","21400857","WAS",5,427
"Martell Webster","21401031","WAS",5,100
"Marvin Williams","21401004","CHA",5,1819
"Marvin Williams","21401137","CHA",5,2028
"Mason Plumlee","21400403","BKN",5,2004
"Mason Plumlee","21400421","BKN",5,2385
"Matt Barnes","21400362","LAC",5,1427
"Matt Barnes","21400414","LAC",5,1415
"Matt Barnes","21400690","LAC",5,2476
"Matt Bonner","21400964","SAS",5,463
"Matthew Dellavedova","21400484","CLE",5,2025
"Matthew Dellavedova","21400948","CLE",5,894
"Maurice Harkless","21401187","ORL",5,359
"Michael Carter-Williams","21400876","MIL",5,1822
"Mike Conley","21400088","MEM",5,1714
"Mike Conley","21400244","MEM",5,1861
"Mike Conley","21400754","MEM",5,2164
"Mike Conley","21400786","MEM",5,1658
"Mike Miller","21400547","CLE",5,1196
"Mike Miller","21401037","CLE",5,119
"Mike Miller","21401203","CLE",5,711
"Mike Muscala","21400133","ATL",5,1302
"Mike Muscala","21400370","ATL",5,281
"Mike Muscala","21400558","ATL",5,228
"Mike Scott","21400370","ATL",5,1509
"Mike Scott","21401176","ATL",5,1425
"Miles Plumlee","21400165","PHX",5,1397
"Miles Plumlee","21400442","PHX",5,1001
"Miles Plumlee","21401010","MIL",5,1076
"Miroslav Raduljica","21400611","MIN",5,155
"Mirza Teletovic","21400116","BKN",5,1965
"Mitch McGary","21401120","OKC",5,923
"Monta Ellis","21400019","DAL",5,1762
"Monta Ellis","21400439","DAL",5,2026
"Monta Ellis","21400486","DAL",5,2041
"Monta Ellis","21400702","DAL",5,1830
"Nate Robinson","21400251","DEN",5,576
"Nate Robinson","21400514","DEN",5,1248
"Nate Robinson","21400932","LAC",5,1212
"Nate Wolters","21400023","MIL",5,616
"Nene","21400329","WAS",5,1374
"Nene","21400857","WAS",5,1179
"Nene","21400870","WAS",5,1782
"Nene","21401177","WAS",5,1162
"Nerlens Noel","21400968","PHI",5,1707
"Nick Calathes","21400401","MEM",5,869
"Nick Calathes","21400588","MEM",5,1150
"Nick Calathes","21400670","MEM",5,924
"Nick Calathes","21400923","MEM",5,1181
"Nick Collison","21400392","OKC",5,1294
"Nick Collison","21401209","OKC",5,1469
"Nick Johnson","21400396","HOU",5,511
"Nick Johnson","21401097","HOU",5,987
"Nick Johnson","21401104","HOU",5,945
"Nick Young","21400339","LAL",5,1946
"Nicolas Batum","21400473","POR",5,2551
"Nicolas Batum","21400557","POR",5,2128
"Nik Stauskas","21400744","SAC",5,1409
"Nik Stauskas","21401105","SAC",5,1436
"Nikola Mirotic","21400447","CHI",5,1024
"Nikola Mirotic","21400482","CHI",5,648
"Nikola Mirotic","21400543","CHI",5,855
"Nikola Mirotic","21401033","CHI",5,1433
"Nikola Mirotic","21401051","CHI",5,1893
"Nikola Pekovic","21400724","MIN",5,1612
"Nikola Vucevic","21400748","ORL",5,2444
"Noah Vonleh","21400997","CHA",5,357
"O.J. Mayo","21400004","MIL",5,1453
"O.J. Mayo","21400506","MIL",5,1489
"Omer Asik","21401146","NOP",5,1699
"Omri Casspi","21401211","SAC",5,2201
"Otto Porter Jr.","21400016","WAS",5,1077
"Otto Porter Jr.","21400294","WAS",5,726
"Otto Porter Jr.","21400776","WAS",5,656
"Otto Porter Jr.","21401141","WAS",5,1739
"Otto Porter Jr.","21401162","WAS",5,1419
"P.J. Tucker","21400393","PHX",5,2065
"Pablo Prigioni","21400142","NYK",5,1385
"Pablo Prigioni","21400863","HOU",5,733
"Patrick Beverley","21400188","HOU",5,1838
"Patrick Beverley","21400584","HOU",5,1914
"Patrick Beverley","21400819","HOU",5,1521
"Patrick Patterson","21400443","TOR",5,1422
"Patrick Patterson","21400535","TOR",5,1726
"Patrick Patterson","21400684","TOR",5,1420
"Patrick Patterson","21400990","TOR",5,1349
"Patty Mills","21401181","SAS",5,688
"Pau Gasol","21400430","CHI",5,1987
"Pau Gasol","21400554","CHI",5,2315
"Pau Gasol","21400735","CHI",5,2031
"Pau Gasol","21400967","CHI",5,2175
"Paul George","21401165","IND",5,931
"Paul Millsap","21400205","ATL",5,1999
"Paul Millsap","21400225","ATL",5,2224
"Paul Millsap","21400613","ATL",5,1826
"Paul Millsap","21401103","ATL",5,2080
"Pero Antic","21400732","ATL",5,853
"Perry Jones III","21401026","OKC",5,334
"Perry Jones III","21401090","OKC",5,618
"Perry Jones III","21401157","OKC",5,905
"Phil Pressey","21400649","BOS",5,948
"PJ Hairston","21400395","CHA",5,527
"PJ Hairston","21400574","CHA",5,1273
"PJ Hairston","21400600","CHA",5,970
"Quincy Acy","21400860","NYK",5,567
"Quincy Miller","21400764","SAC",5,132
"Rajon Rondo","21401012","DAL",5,1719
"Ramon Sessions","21400792","SAC",5,1780
"Ramon Sessions","21401141","WAS",5,1181
"Randy Foye","21400036","DEN",5,1323
"Randy Foye","21400081","DEN",5,1890
"Randy Foye","21400666","DEN",5,432
"Rasual Butler","21400190","WAS",5,1705
"Rasual Butler","21400605","WAS",5,1365
"Rasual Butler","21400633","WAS",5,1474
"Ray McCallum","21400047","SAC",5,814
"Ray McCallum","21401211","SAC",5,1706
"Reggie Bullock","21400048","LAC",5,1082
"Reggie Bullock","21400944","PHX",5,176
"Reggie Evans","21401029","SAC",5,1238
"Reggie Evans","21401170","SAC",5,879
"Reggie Jackson","21400312","OKC",5,1813
"Reggie Jackson","21400532","OKC",5,1309
"Reggie Jackson","21400839","DET",5,2109
"Reggie Jackson","21401074","DET",5,1871
"Richard Jefferson","21400323","DAL",5,557
"Richard Jefferson","21400594","DAL",5,715
"Ricky Rubio","21400754","MIN",5,1542
"Ricky Rubio","21400873","MIN",5,2495
"Robbie Hummel","21400117","MIN",5,508
"Robbie Hummel","21400440","MIN",5,628
"Robbie Hummel","21401106","MIN",5,1753
"Robert Sacre","21400013","LAL",5,720
"Robert Sacre","21400402","LAL",5,797
"Robin Lopez","21400070","POR",5,1453
"Rodney Hood","21400851","UTA",5,1180
"Rodney Stuckey","21400274","IND",5,1740
"Rodney Stuckey","21400912","IND",5,1907
"Roy Hibbert","21400662","IND",5,1414
"Rudy Gay","21400306","SAC",5,2003
"Rudy Gay","21400451","SAC",5,2606
"Rudy Gay","21401072","SAC",5,1765
"Rudy Gobert","21400251","UTA",5,1466
"Rudy Gobert","21400412","UTA",5,1770
"Rudy Gobert","21400703","UTA",5,1481
"Rudy Gobert","21400894","UTA",5,2169
"Russell Westbrook","21400326","OKC",5,2145
"Russell Westbrook","21400408","OKC",5,2090
"Russell Westbrook","21400755","OKC",5,2382
"Russell Westbrook","21400936","OKC",5,2407
"Ryan Anderson","21400114","NOP",5,1205
"Ryan Anderson","21400311","NOP",5,1558
"Ryan Hollins","21400368","SAC",5,1042
"Ryan Hollins","21400598","SAC",5,124
"Ryan Hollins","21401042","SAC",5,272
"Ryan Kelly","21400573","LAL",5,1329
"Sean Kilpatrick","21401016","MIN",5,617
"Sebastian Telfair","21400036","OKC",5,2315
"Serge Ibaka","21400672","OKC",5,2147
"Sergey Karasev","21400403","BKN",5,1950
"Shabazz Napier","21400537","MIA",5,280
"Shane Larkin","21400061","NYK",5,1947
"Shaun Livingston","21400108","GSW",5,639
"Shaun Livingston","21400651","GSW",5,1137
"Shaun Livingston","21401111","GSW",5,946
"Shawn Marion","21400022","CLE",5,900
"Shawn Marion","21400416","CLE",5,1551
"Shawn Marion","21400620","CLE",5,1069
"Shawn Marion","21400681","CLE",5,557
"Shawne Williams","21400537","MIA",5,280
"Shayne Whittington","21400333","IND",5,124
"Shelvin Mack","21400084","ATL",5,272
"Shelvin Mack","21400558","ATL",5,228
"Shelvin Mack","21401077","ATL",5,1480
"Solomon Hill","21400417","IND",5,2122
"Solomon Hill","21400840","IND",5,1457
"Spencer Dinwiddie","21400870","DET",5,1497
"Spencer Hawes","21400020","LAC",5,1119
"Stephen Curry","21400348","GSW",5,2395
"Steve Blake","21400194","POR",5,1286
"Steve Blake","21400424","POR",5,2094
"Steve Blake","21400473","POR",5,1400
"Steve Blake","21400975","POR",5,925
"Steve Blake","21401091","POR",5,1080
"Steve Novak","21401120","OKC",5,253
"Steven Adams","21400609","OKC",5,1054
"Steven Adams","21400738","OKC",5,1505
"Steven Adams","21401183","OKC",5,1873
"T.J. Warren","21401018","PHX",5,1107
"Taj Gibson","21400119","CHI",5,1447
